,attack,defense,magic,difficulty,Fighter,Mage,Assassin,Marksman,Tank,Support,hp,hpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed
lpTT6R3-SVsD_ThCVNc7TAFw2mOevX9DmU-0GPDy4E9QwCUIt01kRzK8KsJomJzWvUdugG7P4VQV9A,6.758868207291668,4.586289402430556,4.654842390277777,6.827421195138889,0.5862894024305558,0.4137105975694442,1.0,0.0,0.0,0.0,630.5201290850695,108.41371059756946,340.86289402430555,34.34515760972222,4.9413710597569445,31.17257880486111,1.8017736414583334,290.4842390277777,6.879434103645835,0.6586289402430556,0.0,0.0,64.44918342673611,3.6172578804861115,3.091016331465278,0.6456217622315973
8w50_3g1KtEN7xXMli896lTZi9hQMukpZbhDLApPrAdrgyGfdAsj3pbixBEdPzLMTywkhkE9d7NaZw,6.963578635472523,2.6909475763516513,3.727368940879128,5.3818951527033025,0.0,0.34547378817582564,0.34547378817582564,0.6545262118241744,0.0,0.0,600.1821068226374,105.72736894087913,328.45473788175826,30.036421364527477,4.803642136452748,30.0,1.351821068226374,508.6368447043956,6.654526211824174,0.5672736894087913,0.0,0.0,62.58168348276922,3.3363684470439567,3.4032673393107684,0.6294911592462857
b0kqmtNBnQs1MRHW8tBNDSAG1vkUiRG6So84SRquczUW1oCGYDWrONAdJnYyZsC-xOJTT20pcAJoqg,1.9563468261054402,2.087306347789119,10.0,7.130959521683678,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,616.9442778273807,109.21424286989792,334.56346826105437,20.999999999999996,4.691269365221088,29.999999999999996,1.2999999999999998,456.5479760841839,6.456346826105439,0.55,0.0,0.0,46.218265869472795,3.2478173413052716,2.091229135225339,0.6264405547385204
FLXHC3LYNsbYB5ujhQr1VNBhylaDSnMXT-14aVoshfuWbxtf827cgtUEYAfWYN-dZp6DgWT84DyfyQ,4.1994313688669385,6.132954245911292,6.867045754088709,4.0664771229556465,0.06647712295564602,0.933522877044354,0.0,0.0,1.0,0.0,611.3295424591129,91.32954245911293,344.3352287704435,29.265908491822586,4.239886273773388,32.0,2.05,126.66192807389115,5.166192807389114,0.7966761438522177,0.0,0.0,61.13295424591129,3.0,2.2333807192610884,0.625
8jZge6X5hAJZvlTPVfnpzhIYASIa9Fhbp2HewLrbSE5S4KciDTk7umOGgeH7EomHWs_oYa6ylOYKJQ,1.1888272405032234,1.3776544810064468,9.0,5.56648172150967,0.0,1.0,0.0,0.0,0.0,0.8111727594967766,601.1251196963485,104.0,338.11172759496776,21.755308962012894,5.086703655698066,30.0,1.3,550.0,7.311172759496776,0.7216759139245165,0.0,0.0,49.13296344301934,2.5755308962012893,3.216759139245165,0.6312312989366063
Kzg71XLPCqzjasoiW2IddP4L1GxNYDopfUR9Ww9-Duoxu_eOMBBXXYz51Az7CPfLx7KSYWyl-dSm7Q,8.0,4.0,3.4343750315048287,8.303125094514485,1.0,0.0,0.4343750315048285,0.5656249684951716,0.0,0.0,590.0,109.43437503150483,339.34375031504834,26.34375031504829,4.826249987398069,30.86875006300966,1.6257812736286215,146.71875157524144,6.217187515752414,0.7303125094514487,0.0,0.0,59.434375031504835,3.7070312106189647,3.2171875157524146,0.6749406262286883
l52M-6VEMH44fgrqwaWEvyJcIY_tJi3TOwBNIbfL0YwYkt6q72KNRRK-Yk4Y9teZt65m6BAZFuWF5Q,1.9806204818598,3.0193795181402,9.0193795181402,8.0193795181402,0.0,1.0,0.019379518140199874,0.0,0.0,0.0,563.678283134907,104.1356566269814,330.19379518140204,24.941861445579402,4.601937951814019,30.0,1.3,549.515512046495,6.5193795181402,0.5990310240929899,0.0,0.0,54.0193795181402,2.8864343373018597,2.00678283134907,0.658
yp_DfpdLpwE3a9PYE-3GPArYBPPwESPRgS-28UF7EYonOTtW4ji49TI2ADvFS-lI7ueYH498gPSVng,6.3984276921529535,4.466142564050985,5.1354297437960605,7.06771487189803,0.4661425640509848,0.5338574359490151,1.0,0.0,0.0,0.0,626.3149897417844,108.53385743594902,339.66142564050983,33.86457025620393,4.953385743594901,30.932285128101967,1.7296855384305907,338.54297437960605,6.699213846076477,0.6466142564050984,0.0,0.0,63.12756820456083,3.593228512810197,3.117448635908783,0.6440598533326628
k7DbLfdOurdQJywoy2gxwcISBwpfLbQww2yG1fW0qZJMaRAGAg9wQUssl480U77spj-6aRn0DTmyTw,8.0,4.0,4.0,9.300974270248506,1.0,0.0,1.0,0.0,0.0,0.0,600.4853859462725,108.25243567562126,345.0,32.34951286487575,4.6,32.0,2.05,175.0,6.849512864875747,0.8475730702686379,0.0,0.0,60.0,2.6504871351242523,3.5,0.6718350737289461
c3rHbRyccAF9mP_tMlVeZPZsY2Y43sA8u3DqBuhDBqnWiH0rj69DrsxoVja4RKsT9uvGdPAHj2U28g,7.999999999999999,2.042927709833766,2.0143092366112554,3.985690763388744,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,595.4292770983376,104.02861847322251,325.2146385491688,29.05723694644502,4.698569076338875,30.028618473222508,1.3107319274584415,498.9268072541558,7.014309236611255,0.5521463854916883,0.0,0.0,65.04292770983376,3.2607319274584414,3.492845381694372,0.6228536145083116
_HXGUMW_BANHegNjGLesWrXazlvKTsgGTlGIKuOiQq1wm30QHwBWaAy_GJeELcd6R5OjNHqc6hl9lw,2.496737780538011,5.751631109730995,7.875815554865497,6.627446664596492,0.8758155548654971,0.9999999999999999,0.0,0.0,0.0,0.0,603.6470199813684,108.50978665838596,330.62092222567253,27.248368890269006,4.5558830003105255,29.999999999999996,1.2999999999999998,462.41844451345025,6.813723332298245,0.606209222256725,0.0,0.0,54.13070888405848,3.093138333850877,2.173858223188304,0.6539019133105614
Icq-Uf5ukSC4RPNb4CD0zkKrXk_mOfBDQUpNU-OxH8FZ-7-VWbbE9VnjXaEVpw66X2AsFecoXeCQjg,7.04713814319059,4.68237938106353,2.905723713618819,8.0,0.6823793810635301,0.31762061893646987,1.0,0.0,0.0,0.0,623.6475876212705,102.85858557042823,338.41189690531763,32.68237938106353,4.590572371361882,31.36475876212706,1.859427628638118,252.04824757458795,7.705948452658825,0.5317620618936469,0.0,0.0,62.09427628638118,3.158810309468235,3.4110662266977885,0.6291290680461741
NNuJrvIo5nZhfa1rWm_6QFiXF8kswxY2b05bYfgJ5OGbrHA28fyf5La464YD2ap4JF3c7fOSxLlPmw,7.660143124992715,4.679713750014571,4.0,9.660143124992715,1.0,0.0,0.6601431249927149,0.0,0.0,0.0,603.5942750002914,111.35942750002916,345.0,31.660143124992715,4.633985687500728,32.0,2.05,158.00715624963576,6.330071562496357,0.7980429374978145,0.0,0.0,61.35942750002914,3.2378998125050997,3.3980429374978147,0.6837455818747159
aQ_ZMq9srj-8Kcv85QSVDQi-4onETEPbNb8RAYNUA2wBQbfz0d2DgFrrpkK-r6V9vymFHVM9VgkZSg,1.0510096182070239,6.897980763585952,8.0,5.051009618207024,0.0,1.0,0.0,0.0,0.0,0.051009618207023766,627.1434613804067,105.48990381792976,339.7449519089649,21.15302885462107,4.715302885462107,30.0,1.3,550.0,7.397980763585952,0.5948990381792976,0.0,0.0,57.69394229075785,3.2846971145378925,2.4811264412634015,0.658
mIuIIr2ijhzyvyB8HA2IvkWzE-hexXpjGMQezFiIP43Dd8Wemk1nLknmbMcwJbTpEmwRBG3LRRkHhA,7.087137812088606,2.912862187911393,4.0,2.4356890604430337,0.0,0.9128621879113933,0.0,1.0,0.0,0.0,600.0,105.78424030879745,330.0,26.738586563734177,4.652282687253163,30.0,1.3,570.6431093955696,3.543568906044303,0.5674275624177214,0.0,0.0,59.0,3.3869293281867088,3.5871378120886064,0.66113696123519
ElLIEvzo64h1_-0e_TsiVIPY2UgfMOOMuNmGX8oWIE-6g4jnrxlt7pPcJoAB3vOXINr91iGWCy1Y7w,4.2825606200472555,3.427520206682418,4.289919173270326,5.858719689976372,1.0,0.2862398966587908,0.7137601033412092,0.0,0.0,0.0,622.8440025835303,107.85504041336483,340.70640155011813,30.565121240094513,4.57137601033412,32.0,1.9068800516706044,235.77998708234884,5.711920465035441,0.6570640155011813,0.0,0.0,60.286239896658785,3.3855040413364836,2.557247979331758,0.6485540834102599
WMBuEPz37hNnPvVjVlkkO6BsBpRMpVBJ7g7AnbbMkjmffT9IaWrVx3Obis-bmBVXsDMIWbUAv1YKcg,7.340498460070349,4.670249230035175,2.6702492300351746,3.659501539929651,0.32975076996482544,0.0,0.32975076996482544,0.6702492300351746,0.0,0.0,626.6487538498241,106.98925230989448,341.6487538498241,33.329750769964825,4.6,32.0,2.05,350.8060767579143,7.670249230035175,0.7,0.0,0.0,65.3619938402814,3.8351246150175875,2.8351246150175875,0.535344390903563
Pj72LMMctx25NaR0JAVZb4nrPvpwMufOrQrhm5eG9TSzLvYdl0FReT5UzQ4UFAcN6ZQ32jeCkIM--A,7.034991702494097,5.104975107482289,7.000000000000001,5.139966809976386,1.0000000000000002,0.0,0.0,0.0,0.03499170249409634,0.0,663.6003319002363,100.69983404988194,349.30016595011807,36.0,4.234991702494097,31.93001659501181,2.0517495851247047,125.87479256235243,8.534991702494096,0.5657462661223435,0.0,0.0,67.86003319002363,4.2237562231294286,3.3685074677553133,0.6397495851247049
J_uBsr4knyDAcQ3EFAGUGGrMP8ssHcp6JeO5tONZV5rGi2lqxoEwEU8Yh9__bJI1hPqiKnMqEmr5Pg,4.512787677428749,4.365409241928439,7.121803080642813,7.634590758071562,0.0,1.0,0.8781969193571874,0.0,0.0,0.12180308064281276,602.6918151614314,108.39098459678596,334.390984596786,30.294756871000626,4.963459075807156,30.000000000000004,1.4317295379035782,525.0,6.0609015403214075,0.6060901540321407,0.0,0.0,58.00000000000001,3.475639383871438,2.9934462700043687,0.6404360616128564
LwLMKi_KtI3yc3wZVfrIzvNdmjp4kDORu81rZukjkT1YQJMPcP-XX4x6YB4s_bstjHZSnYPpJ25lhw,8.0,7.518124044899051,6.518124044899051,8.397655056123813,1.0,0.0,0.0,0.0,0.8795310112247627,0.0,628.0117247193809,119.27718606734858,331.8070348316286,36.24093797755047,5.151812404489905,30.240937977550473,2.0939765505612384,153.01172471938094,8.716951572960957,0.9397655056123814,0.0,0.0,63.518124044899054,3.6807034831628562,2.5,0.6835426474153162
F7fy87ViVXN84eFXs-yiDgRpyVewOi1bU7gLSUY_0d2hXyH1t_uTUKr7K-2W_Ac5q67CTfdzibUPvw,8.033978160074044,3.579613103955573,2.1592262079111464,6.420386896044427,0.0,0.19320436798519108,0.8067956320148089,0.0,0.19320436798519108,0.8067956320148089,658.4077379208885,106.13591264029617,332.89806551977784,40.29513884820732,4.603397816007404,32.0,2.05,145.1698908003702,6.613591264029617,0.5579613103955573,0.0,0.0,61.80679563201481,2.193204367985191,2.451698908003702,0.6588854165446221
-EqIj5LjuLejZkj-F-JYkmCZSNv-WwnwvZuuTnblRV-qfBqV62k7RECINXgs6BDYLJdLDK-qVW-ZLg,7.266992042920914,4.0,4.586406365663269,7.560195225752548,0.8533984085841828,0.14660159141581725,1.0,0.0,0.0,0.0,618.0941793115944,105.73300795707908,343.53398408584184,31.53398408584183,4.585339840858418,31.706796817168367,1.940048806438137,229.97559678093148,7.280097612876274,0.7206796817168366,0.0,0.0,58.97378886008928,2.146601591415817,3.280097612876274,0.6313038684308802
wX3xH83GXNwhtdiO7lNmMbcnS4NPQe33zwMjbqmBHgQYhfTnZgtNvZYrJGppnaWiYmHKK65VTYH-AQ,3.520623541313619,7.0,6.3195843057909205,5.0,0.8402078471045397,1.0,0.0,0.0,0.0,0.15979215289546034,625.6187062394085,113.24228631814994,330.0,34.80415694209079,4.952062354131361,31.68041569420908,1.9301558853284047,188.91686115818413,5.65979215289546,0.523968822934319,0.0,0.0,63.04124708262724,3.4680415694209077,1.9397434145021322,0.6722835334007773
dJbacW0F2uhIcOovx5bMTXVrXyFeWcmbM_3gmeX_-Z-0GjuYeMzhI6B0EWlVV9ssHyXjlK8wFUDgEA,6.638817229482275,5.0,6.148243694023632,7.7223655410354475,0.21293907649409202,0.787060923505908,0.787060923505908,0.0,0.21293907649409202,0.0,648.9353046175295,111.12939076494092,334.25878152988184,31.064695382470457,4.436118277051772,30.425878152988183,1.4597043073705689,459.5008924900109,5.712939076494092,0.6,0.0,0.0,57.76820799442319,3.361996430039956,1.9522921226693875,0.6396927962780923
2gYxdMG4Xt-3_bMF9F7jQSxV81wRFUpJ_KCL1DTeCEtljq3rpJAji8DwAZzaCXe9R7R1pldSIWNoQg,6.613291960042947,4.306645980021473,2.306645980021474,5.306645980021474,1.0,0.0,1.0,0.0,0.0,0.0,634.5996897003222,108.69335401997853,345.0,34.61329196004295,4.691993794006443,32.0,2.05,177.0015514983895,7.153322990010738,0.7,0.0,0.0,62.759813820193266,3.5613291960042948,2.653322990010737,0.6558534781398497
fl9UfE0FyQt6fvnieITyZd9IE4KanMahUIaXsuoHQWGSMOFb8xX9foQW1ZPykfYlXPLOz0QpQXYBMA,5.664785818788218,4.221595272929406,6.113618908282377,7.556809454141188,0.2215952729294059,0.7784047270705942,1.0,0.0,0.0,0.0,617.7558345525292,108.77840472707061,337.2159527292941,32.886381091717624,4.97784047270706,30.443190545858812,1.5829571637576436,436.3618908282377,6.332392909394109,0.6221595272929406,0.0,0.0,60.437548002223465,3.5443190545858814,3.171249039955531,0.6408807385480824
k9Fla7HR1llUg07MN39p5KCrDd2ac5ckVmNknh4quwG5eQexhqIBx-vN0YlA3tJkDG6Qx7c2ZneZyA,8.0,5.0,3.0,3.7549321706418466,0.2516440568806156,0.0,0.2516440568806156,0.7483559431193844,0.0,0.0,630.0328811376123,106.50328811376123,341.258220284403,33.754932170641844,4.675493217064185,32.0,2.05,349.5067829358153,7.874177971559692,0.6999999999999998,0.0,0.0,68.25164405688061,3.924506782935815,3.0,0.5192893540109883
7j9cQDlss9yZcEoo0RzvZFGsppmdUpYtohrSluDJNse6ng6gnGa5kErsWetc8z9J6UJ_d5COMT8D1Q,5.721934849625695,4.082902274438542,5.917097725561458,8.360967424812848,0.3609674248128475,0.6390325751871525,0.6390325751871525,0.0,0.0,0.0,645.9758143796788,104.41451137219272,341.80483712406425,31.63903257518715,4.3804837124064235,32.0,2.05,125.0,7.917097725561457,0.7917097725561457,0.0,0.0,60.165804548877084,3.2526771973689934,3.2639032575187152,0.6771709772556146
g9Ftwa8_aSaUtQYuKGBYsokjV-dr9gvLbQog8no0OGvhl0s3WOTzrmg6pPsKDdMvYPwFUVScAlyRjw,5.278172820241433,5.360913589879284,5.360913589879284,6.639086410120717,0.31954320506035816,0.0,0.31954320506035816,0.0,0.6804567949396418,0.6804567949396418,637.6918766684307,101.59771602530179,331.39086410120717,37.08274076963785,4.838159878228875,32.0,2.05,175.0,8.180456794939643,0.6139086410120717,0.0,0.0,60.680456794939644,2.884593833421534,1.7988580126508953,0.6801170003901109
NmRck7x4uMY6QWGTQc0324AfzS3pXb0Xwm_BE2kNRvTngUtFnpRM-ueAagUvFTMzQ4zTpToc5EBe3g,5.422879516151799,5.971400604810253,4.211439758075899,4.6057198790379505,0.6057198790379495,0.0,0.0,0.0,0.39428012096205056,0.0,616.0571987903795,108.69151806460721,340.0,37.02859939518975,4.80571987903795,32.0,2.05,140.14299697594873,8.802859939518976,0.8408579818556925,0.0,0.0,63.39428012096206,3.0,2.5457100907215384,0.7140510873786852
N20vaaSf-TBpcBikbs1AkDVTtMhoq2BwZ2mXMKATAo80f6k6MEMIdMxmhkZFCGci_Vmm7klT9tnULw,5.880936221783239,4.576187244356648,4.542876533860112,3.847625511286704,0.5761872443566479,0.423812755643352,0.423812755643352,0.0,0.5761872443566479,0.0,637.5379239509023,110.57618724435665,340.76187244356646,29.914246932279774,4.903331071049654,28.8476255112867,1.7321404332674857,305.1204211484246,7.152374488713296,0.6652374488713296,0.0,0.0,62.218995909706365,3.6626153310101452,2.432140433267486,0.6662714382669301
QGyFw5-I37gxUGHcbRTzdsqesK2S9Ta1OjR6MW-rAvZfuZtd4ZE3AY5TwbrVZzHflH2UWaQlmxU7DA,7.624819398338516,4.833574135548645,1.4583935338871612,6.541606466112839,0.4583935338871612,0.0,0.5416064661128388,0.0,0.4583935338871612,0.5416064661128388,642.4963879667703,107.24963879667703,336.87590300830743,40.708032330564194,4.7,32.0,2.05,138.54016165282098,7.458393533887161,0.6375180601661483,0.0,0.0,61.08321293222568,2.9167870677743224,2.5,0.6628744581950156
2siThpU6g_0BjWOHox_rrnw3RvR5T08NuHcAxtmh_EFo4Z5mpJJeLm23xxRNjq8uID9DQvNtvf7h5A,5.983210641630372,4.0,2.0839467918481382,5.050368075108883,0.9832106416303723,0.01678935836962766,1.0,0.0,0.0,0.0,629.6642128326074,109.0,344.8321064163037,33.96642128326074,4.60671574334785,31.966421283260743,2.0399263849782234,205.456541470129,6.983210641630372,0.6983210641630372,0.0,0.0,59.96642128326074,3.4999999999999996,2.512088338026132,0.6576642128326075
95aQPtwSAaNZ6Y2Mwi2JnYTZl9rR2-rdWebs353pki-VDgYOw413_9-GvaJsO0_hps9ud0oc4g2CzQ,7.587493529356205,4.174987058712411,3.4125064706437955,4.34997411742482,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,623.4997411742484,103.2375194119314,332.9374676467811,25.825012941287596,4.365002588257519,30.000000000000004,1.3000000000000003,545.6253235321899,3.500000000000001,0.5500000000000002,0.0,0.0,59.000000000000014,2.930005176515037,2.5012610000944524,0.6497750905890133
Oeg8LA3A9kXAqW942vn4-McQF1ra88G83trdpO8Nma6IfICqTtGEwGNa_nOubtbhezITuSIjB41-ow,8.0,4.797030385032706,3.7970303850327056,4.996287981290882,1.0,0.0,0.0,0.0,0.19925759625817638,0.0,645.0185600935456,115.19554557754905,342.0111360561274,37.601484807483644,4.87970303850327,31.601484807483647,2.059962879812909,170.0185600935456,4.295174375678147,0.5996287981290882,0.0,0.0,60.797030385032706,4.701113605612735,2.5,0.6583725310615526
5kme6OWK5zIXOgXF-91MfYuHT0ciVazfrUKHFuur3U-7iWYHA08kcbFygXBOYDIbSm-j1Ye3Zt7M7g,8.420092767961258,3.579907232038744,4.420092767961257,6.319628928154976,0.5799072320387438,0.0,1.0,0.4200927679612563,0.0,0.0,628.4018553592252,103.73972169611625,336.5981446407749,31.739721696116234,4.347944339223247,30.319628928154977,1.734930424029058,332.5347879854711,6.029675312135604,0.644976808009686,0.0,0.0,60.00000000000001,2.2100463839806284,2.6598144640774875,0.638022875806799
XFOyqic796XVas8okUaFGfS_hIlxjbYgJz0kcx4-wAqqNizLdhTSxZj8SiyrpWUjeYv19npfel369A,9.494099012974896,5.747049506487447,1.5691386104032428,7.936762376621862,0.9367623766218619,0.06323762337813807,0.9367623766218619,0.0,0.0,0.0,652.7866831817652,109.06323762337814,339.68381188310934,36.92496040257166,4.512647524675628,31.87352475324372,2.002571782466396,192.39034642898795,7.905143564932793,0.7373524753243723,0.0,0.0,66.60877228568096,3.296838118831093,2.6626898022068985,0.666217544571362
XaTOiNGdmffDCr5ly2VSLlZqBVrYUOVbp_vDpZ2PDOkQfVNivBQyEkkmUWgTtCZkxIV_WEpABEmdmw,7.621391756290052,5.0,2.567912365564923,3.946520609274871,1.0,0.0,0.0,0.0,1.0,0.0,596.7487114701519,95.2139175629005,339.05347939072516,31.189304121854974,4.510695878145026,28.378608243709948,1.9080219086087693,175.0,3.689304121854974,0.7635824731129847,0.0,0.0,64.86417526887016,3.443208763443508,3.567912365564923,0.6776952320794266
MBifbzV8IjNOxgLCjjgeoCWTBaJGZvHCyjcrwh3EWArvOfnXUNg2g53XespSgAbY-YvzCf3T16Unyg,5.582239797640339,8.373359696460508,5.2088801011798305,6.791119898820169,0.0,0.0,0.0,0.0,1.0,1.0,676.8536760539866,115.82239797640338,328.95559949410085,45.328959190561356,4.7522200252949585,32.0,2.05,135.44400505899154,8.5,0.7873359696460507,0.0,0.0,61.79111989882017,3.6560039544690763,1.8900098861726904,0.6419192881955662
Q5LbyPVxhI28Lfieg7QQPk51bdlWiqi98BSmmSzPbcgIV1se3ZqGJnvDz6Y_jI27gS6At8YeM2NzgQ,7.654910033138573,6.619640132554292,6.309820066277147,7.619640132554292,1.0,0.0,0.3450899668614269,0.0,0.6549100331385731,0.0,626.7254498343071,118.27455016569286,331.72544983430714,36.0,5.027455016569286,30.0,2.0827455016569285,167.25449834307133,8.292185115985006,0.9482365049707859,0.0,0.0,64.34508996686142,3.5,2.5,0.6769571210604343
zDm0k6cNYdO73uLFTlrnPIHOpUtWY1rwrOTGKuiDbznSpuDIwpm2oBGSo1BiEJh8Luizvv5TPG3ljg,2.1922386026953906,2.922984803593854,5.845969607187708,3.6537310044923177,0.0,1.0,0.7307462008984635,0.0,0.0,0.0,597.3074620089847,117.15343161617236,338.65373100449233,27.384477205390784,4.998059650673849,30.922984803593856,2.2134327511230794,275.9701746630762,8.326865502246159,0.8192238602695391,0.0,0.0,59.115223406289246,2.932686550224616,2.8268655022461586,0.6514620911784369
YGDPMbe8aA_j55Jqf6VTgLkOhDqz0kn3cy_rp4FEyDsVGrg24DZTXoO3emIJUMuLJU8zRvX7D9eD_Q,7.079461575953379,4.0,4.736430739237297,9.07946157595338,0.8158923151906758,0.18410768480932418,1.0,0.0,0.0,0.0,591.8410768480933,112.20929221771189,344.07946157595336,31.447676945572027,4.7104646108855945,32.0,2.142053842404662,175.0,6.960269212023311,0.9,0.0,0.0,60.18410768480933,3.0,3.5,0.6874264003899151
1Efn3m6_5bieU8buSbUpYYwrZBVSRKURvQqx2oa3rq5pQgG0tTayFMqEMtOfxBdE7-CtjI9_atyD_w,4.466291816414611,4.93258363282922,5.466291816414611,8.06741636717078,0.0,0.53370818358539,0.0,0.0,0.4662918164146101,1.0,616.0112455075617,110.92696087904838,330.0,33.53370818358539,2.6685409179269497,30.000000000000004,1.4165729541036525,476.6854091792695,6.199437724621916,0.55,0.0,0.0,53.86516726565844,2.6269665468683123,2.699437724621915,0.642612370058318
LbzAUlTI_vAr2GGXKEz5Wbh5ybVs90KShKD82DlAPFLstvp8CsxlaV4qAJFw5wW1h5-6Ac2Y0xCSKA,3.6477697284805766,2.8238848642402883,8.077601983439328,5.901486847679616,0.0,0.7253717119199039,0.0,0.2746282880800961,0.0,0.0,621.3731414404004,108.90148684767962,336.37314144040045,24.29553945696115,4.6725371711919905,30.549256576160193,1.505971216060072,443.13429279799755,6.911942432120144,0.5911942432120144,0.0,0.0,52.04182233776211,3.455971216060072,2.3544191763912856,0.5838057567879855
Kn-5z1ZoD0Rtfc8tLtHbtD44QKnoq0SehCrcFW8yfL-CfN0Y8NR51dqpXp0fgJyDTLaZTG-54ilCgw,3.358512324724986,5.358512324724986,6.6414876752750125,5.679256162362493,0.0,0.0,0.0,0.0,0.6792561623624932,1.0,634.4532218450497,99.67925616236249,328.2074383763751,36.113305461262435,4.933962808118125,32.0,2.05,215.09297970468833,7.377396568268726,0.5339628081181247,0.0,0.0,61.3207438376375,3.3641487675275012,1.6414876752750134,0.6832271875277369
9GukTumrPYKa9-M0DJ0gShIsHAld_b_pGPegeYxiNmyEyLfhsr8UaRd-zoVF7EQloDKRq8bsAAnnJw,7.6435572657154705,3.9306717971464087,4.069328202853592,6.356442734284531,0.0,1.0,0.0,1.0,0.0,0.0,625.7422906286189,102.00000000000001,331.4355726571547,24.643557265715472,4.378221367142266,30.000000000000007,1.3000000000000003,533.9110683571133,3.6782213671422657,0.5856442734284532,0.0,0.0,59.35644273428454,2.65346641014268,2.0495099139991715,0.637227588048594
bLafxYMq5TdLpAxLJDqMdQF_w0SSMoIi2W6Je3eCQQ0jv-ox5L9zLrRHOJq1ZKCs6ZW3ULQ5YaNMmQ,0.8185003894540066,1.6370007789080132,3.2740015578160264,2.0462509736350167,0.0,0.0,0.0,0.0,0.5907498052729967,1.0,610.0,101.95374902636499,323.18500389454005,30.0,4.545550116836202,29.637000778908014,1.902312548681751,226.15627434087543,6.476874513182492,0.7067624318455489,0.0,0.0,57.86475136308903,3.2046250973635013,2.4092501947270035,0.62909250194727
2KL2QgZPE1wkHBRr3kzyM9UWPE322AMUCFiaAU8fUJ3aO9Fvp7h_Y-3LO8cKmEw0LN2eJsrha0c5sA,7.775637342195349,4.326912026586046,3.673087973413954,6.224362657804652,0.0,1.0,0.0,1.0,0.0,0.0,631.025493687814,102.0,332.7563734219535,24.775637342195353,4.3121813289023265,30.0,1.3,530.6090664451162,3.6121813289023255,0.5724362657804652,0.0,0.0,59.224362657804654,2.6336543986706977,1.957053860463256,0.6397371095017117
atxw9czcDu8icoHDuZ54VsCy0KRlDi6DK9InV7DrGIBXesbjVYybv88Oh5aYZdlKUSVyUQGD6DPucA,7.808892198016684,4.426676594050052,3.5733234059499486,6.191107801983316,0.0,1.0,0.0,1.0,0.0,0.0,632.3556879206674,102.00000000000001,333.08892198016684,24.808892198016686,4.295553900991658,30.0,1.3000000000000003,529.7776950495829,3.5955539009916584,0.5691107801983317,0.0,0.0,59.19110780198332,2.628666170297498,1.9337754613883216,0.6403689517623171
tMNe53qRSTbk0dZRnjWs2VkQhNkIUjHWD7w9sW5jXXzMPCyhrt2hTzuO5XiXZCEMoatUgeV_h93rCQ,4.1718575642296445,6.714821955287055,6.371106826827767,6.085928782114824,0.0,0.0,0.0,0.0,0.5429643910574111,1.0,650.7223293293059,110.40225221220564,332.285178044713,39.23039464797599,4.791407121788518,32.0,2.05,204.98123156495308,6.90037536870094,0.690037536870094,0.0,0.0,62.000000000000014,3.635741097764353,2.5249061578247654,0.6295703560894259
Ne_jXof2e8kIB92ZEiRiVE5D3-I0s1ZsBuR1ujx0DBE3oD2N2gYORF5JsuNYwwmcqi8Rj6TjL62dWA,7.606905124375315,6.820715373125944,7.0,7.427620497501259,1.0,0.0,0.0,0.0,0.6069051243753147,0.0,640.7237950249873,112.13810248750629,337.86189751249367,36.0,4.806905124375314,30.786189751249367,2.0803452562187656,140.17262810938286,9.106905124375315,0.8231073059688916,0.0,0.0,65.57237950249873,3.7948211567185135,2.8537853880622164,0.6683452562187657
Xc9xPXy4YS1RnB1oZegZmPEFqWKxR7AC7F96TrtNYK6z2a5_nu3icLPuft4qHx9rLN9CEAIB3jUjdQ,5.701518986484333,4.7015189864843325,7.0,8.701518986484333,0.0,1.0,1.0,0.0,0.0,0.0,638.0607594593733,109.0,331.4924050675784,30.59696202703134,4.649240506757834,30.0,1.3447721520273501,542.5379746621084,5.649240506757835,0.6,0.0,0.0,55.895443040547,3.1492405067578337,2.188767089868031,0.6288802531757036
2l3Pj7dkZaps4uaQUOnzgowDzczmY7F8vQLN1mVK2KrBLv21RNG7c5NKFMP1JIW_s3RJOCKksNFsSQ,7.317429190428191,4.658714595214096,2.6587145952140956,5.658714595214096,1.0,0.0,1.0,0.0,0.0,0.0,639.8807189282114,108.3412854047859,345.0,35.317429190428186,4.797614378564228,32.0,2.05,150.5964053589428,7.3293572976070465,0.7,0.0,0.0,65.92843135692686,3.6317429190428188,2.829357297607048,0.6533889978335012
rs6U1PEgiQT3cxmZv0CYEjgOQ28uGaB7zMagNso8Q1ZVWa7nfbwo0Whk8D7gFNPBGjHKjRzvpMGf9A,7.66001472534529,3.98004417603587,4.01995582396413,6.33998527465471,0.0,1.0,0.0,1.0,0.0,0.0,626.4005890138116,102.0,331.60014725345286,24.66001472534529,4.369992637327355,30.0,1.3,533.4996318663677,3.669992637327355,0.583998527465471,0.0,0.0,59.33998527465471,2.6509977911982063,2.037989692258297,0.6375402797815605
