,attack,defense,magic,difficulty,Fighter,Mage,Assassin,Marksman,Tank,Support,hp,hpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed
2siThpU6g_0BjWOHox_rrnw3RvR5T08NuHcAxtmh_EFo4Z5mpJJeLm23xxRNjq8uID9DQvNtvf7h5A,5.983210641630359,4.0,2.083946791848204,5.050368075108922,0.9832106416303592,0.016789358369640784,1.0,0.0,0.0,0.0,629.6642128326072,109.0,344.8321064163036,33.966421283260715,4.606715743347856,31.96642128326072,2.039926384978215,205.45654147013323,6.983210641630359,0.6983210641630359,0.0,0.0,59.966421283260715,3.5,2.512088338026141,0.6576642128326072
95aQPtwSAaNZ6Y2Mwi2JnYTZl9rR2-rdWebs353pki-VDgYOw413_9-GvaJsO0_hps9ud0oc4g2CzQ,7.587493529356205,4.174987058712411,3.4125064706437946,4.349974117424822,0.0,1.0,0.0,1.0,0.0,0.0,623.4997411742482,103.2375194119314,332.93746764678104,25.82501294128759,4.365002588257518,30.0,1.3000000000000003,545.6253235321898,3.5,0.55,0.0,0.0,59.0,2.930005176515036,2.501261000094451,0.6497750905890132
Oeg8LA3A9kXAqW942vn4-McQF1ra88G83trdpO8Nma6IfICqTtGEwGNa_nOubtbhezITuSIjB41-ow,8.0,4.79703038503267,3.7970303850326697,4.996287981290838,1.0,0.0,0.0,0.0,0.1992575962581674,0.0,645.0185600935458,115.195545577549,342.0111360561275,37.601484807483665,4.879703038503267,31.601484807483665,2.0599628798129084,170.0185600935458,4.295174375678088,0.5996287981290838,0.0,0.0,60.79703038503267,4.701113605612749,2.5,0.6583725310615521
5kme6OWK5zIXOgXF-91MfYuHT0ciVazfrUKHFuur3U-7iWYHA08kcbFygXBOYDIbSm-j1Ye3Zt7M7g,8.420092767961256,3.5799072320387437,4.420092767961256,6.319628928154975,0.5799072320387437,0.0,1.0,0.4200927679612563,0.0,0.0,628.4018553592251,103.73972169611623,336.5981446407749,31.73972169611623,4.347944339223246,30.319628928154977,1.734930424029058,332.5347879854711,6.029675312135603,0.6449768080096859,0.0,0.0,60.0,2.210046383980628,2.6598144640774875,0.638022875806799
XFOyqic796XVas8okUaFGfS_hIlxjbYgJz0kcx4-wAqqNizLdhTSxZj8SiyrpWUjeYv19npfel369A,9.49409901297489,5.747049506487445,1.5691386104032463,7.936762376621862,0.9367623766218615,0.0632376233781385,0.9367623766218615,0.0,0.0,0.0,652.786683181765,109.06323762337813,339.6838118831093,36.92496040257164,4.512647524675628,31.87352475324372,2.0025717824663958,192.3903464289881,7.905143564932792,0.7373524753243722,0.0,0.0,66.60877228568094,3.2968381188310927,2.662689802206898,0.6662175445713618
XaTOiNGdmffDCr5ly2VSLlZqBVrYUOVbp_vDpZ2PDOkQfVNivBQyEkkmUWgTtCZkxIV_WEpABEmdmw,7.621391756290052,5.0,2.567912365564923,3.9465206092748715,1.0,0.0,0.0,0.0,1.0,0.0,596.7487114701519,95.21391756290052,339.05347939072516,31.189304121854974,4.510695878145026,28.378608243709948,1.9080219086087693,175.00000000000003,3.6893041218549745,0.7635824731129847,0.0,0.0,64.86417526887016,3.443208763443508,3.567912365564923,0.6776952320794267
MBifbzV8IjNOxgLCjjgeoCWTBaJGZvHCyjcrwh3EWArvOfnXUNg2g53XespSgAbY-YvzCf3T16Unyg,5.582239797640339,8.373359696460508,5.2088801011798305,6.7911198988201695,0.0,0.0,0.0,0.0,1.0,1.0,676.8536760539866,115.82239797640338,328.95559949410085,45.328959190561356,4.752220025294958,32.0,2.05,135.4440050589915,8.5,0.7873359696460509,0.0,0.0,61.79111989882017,3.656003954469076,1.8900098861726908,0.6419192881955662
Q5LbyPVxhI28Lfieg7QQPk51bdlWiqi98BSmmSzPbcgIV1se3ZqGJnvDz6Y_jI27gS6At8YeM2NzgQ,7.6549100331385755,6.619640132554302,6.309820066277151,7.619640132554302,1.0,0.0,0.3450899668614244,0.0,0.6549100331385755,0.0,626.725449834307,118.27455016569287,331.7254498343071,36.0,5.027455016569288,30.0,2.0827455016569285,167.2544983430712,8.292185115985014,0.9482365049707863,0.0,0.0,64.34508996686142,3.5,2.5,0.6769571210604344
zDm0k6cNYdO73uLFTlrnPIHOpUtWY1rwrOTGKuiDbznSpuDIwpm2oBGSo1BiEJh8Luizvv5TPG3ljg,2.1922386026953893,2.9229848035938524,5.845969607187705,3.6537310044923155,0.0,1.0,0.7307462008984631,0.0,0.0,0.0,597.3074620089847,117.15343161617233,338.65373100449233,27.384477205390777,4.998059650673848,30.92298480359385,2.213432751123079,275.9701746630763,8.326865502246157,0.8192238602695389,0.0,0.0,59.11522340628924,2.9326865502246156,2.8268655022461577,0.6514620911784369
YGDPMbe8aA_j55Jqf6VTgLkOhDqz0kn3cy_rp4FEyDsVGrg24DZTXoO3emIJUMuLJU8zRvX7D9eD_Q,7.079461575953387,4.0,4.7364307392372895,9.079461575953387,0.8158923151906775,0.18410768480932246,1.0,0.0,0.0,0.0,591.8410768480932,112.20929221771186,344.0794615759534,31.44767694557203,4.710464610885593,32.0,2.142053842404661,175.0,6.960269212023306,0.9,0.0,0.0,60.18410768480932,3.0,3.5,0.6874264003899152
1Efn3m6_5bieU8buSbUpYYwrZBVSRKURvQqx2oa3rq5pQgG0tTayFMqEMtOfxBdE7-CtjI9_atyD_w,4.466291816414611,4.932583632829221,5.466291816414611,8.067416367170779,0.0,0.5337081835853897,0.0,0.0,0.46629181641461026,1.0,616.0112455075616,110.92696087904838,330.0,33.53370818358539,2.668540917926949,30.0,1.4165729541036527,476.6854091792695,6.199437724621916,0.55,0.0,0.0,53.86516726565844,2.626966546868312,2.6994377246219154,0.6426123700583178
LbzAUlTI_vAr2GGXKEz5Wbh5ybVs90KShKD82DlAPFLstvp8CsxlaV4qAJFw5wW1h5-6Ac2Y0xCSKA,3.6477697284805775,2.8238848642402887,8.077601983439326,5.901486847679616,0.0,0.7253717119199038,0.0,0.27462828808009626,0.0,0.0,621.3731414404006,108.90148684767962,336.3731414404005,24.29553945696116,4.6725371711919905,30.549256576160197,1.5059712160600722,443.13429279799766,6.911942432120144,0.5911942432120145,0.0,0.0,52.04182233776213,3.455971216060072,2.3544191763912856,0.5838057567879856
Kn-5z1ZoD0Rtfc8tLtHbtD44QKnoq0SehCrcFW8yfL-CfN0Y8NR51dqpXp0fgJyDTLaZTG-54ilCgw,3.358512324724986,5.358512324724987,6.641487675275014,5.679256162362494,0.0,0.0,0.0,0.0,0.6792561623624931,1.0,634.4532218450497,99.67925616236249,328.2074383763751,36.113305461262435,4.933962808118125,32.0,2.05,215.0929797046884,7.377396568268726,0.5339628081181247,0.0,0.0,61.32074383763751,3.3641487675275012,1.6414876752750138,0.6832271875277369
9GukTumrPYKa9-M0DJ0gShIsHAld_b_pGPegeYxiNmyEyLfhsr8UaRd-zoVF7EQloDKRq8bsAAnnJw,7.64355726571547,3.930671797146409,4.06932820285359,6.3564427342845295,0.0,1.0,0.0,1.0,0.0,0.0,625.7422906286188,101.99999999999999,331.4355726571547,24.64355726571547,4.378221367142265,29.999999999999996,1.2999999999999998,533.9110683571132,3.6782213671422648,0.585644273428453,0.0,0.0,59.35644273428453,2.6534664101426793,2.049509913999171,0.6372275880485939
bLafxYMq5TdLpAxLJDqMdQF_w0SSMoIi2W6Je3eCQQ0jv-ox5L9zLrRHOJq1ZKCs6ZW3ULQ5YaNMmQ,0.8185003894540066,1.6370007789080132,3.2740015578160264,2.0462509736350167,0.0,0.0,0.0,0.0,0.5907498052729967,1.0,610.0,101.95374902636499,323.18500389454005,30.0,4.545550116836202,29.637000778908014,1.902312548681751,226.15627434087543,6.476874513182492,0.7067624318455489,0.0,0.0,57.86475136308903,3.2046250973635013,2.4092501947270035,0.62909250194727
2KL2QgZPE1wkHBRr3kzyM9UWPE322AMUCFiaAU8fUJ3aO9Fvp7h_Y-3LO8cKmEw0LN2eJsrha0c5sA,7.775637342195348,4.3269120265860455,3.6730879734139537,6.224362657804651,0.0,1.0,0.0,1.0,0.0,0.0,631.0254936878139,102.0,332.75637342195347,24.77563734219535,4.312181328902326,30.0,1.2999999999999998,530.6090664451162,3.6121813289023255,0.5724362657804651,0.0,0.0,59.22436265780465,2.6336543986706973,1.957053860463256,0.6397371095017116
atxw9czcDu8icoHDuZ54VsCy0KRlDi6DK9InV7DrGIBXesbjVYybv88Oh5aYZdlKUSVyUQGD6DPucA,7.808892198016684,4.426676594050054,3.573323405949946,6.191107801983316,0.0,1.0,0.0,1.0,0.0,0.0,632.3556879206674,102.0,333.08892198016684,24.808892198016682,4.295553900991658,30.0,1.2999999999999998,529.7776950495828,3.5955539009916575,0.5691107801983315,0.0,0.0,59.191107801983314,2.628666170297497,1.9337754613883207,0.640368951762317
tMNe53qRSTbk0dZRnjWs2VkQhNkIUjHWD7w9sW5jXXzMPCyhrt2hTzuO5XiXZCEMoatUgeV_h93rCQ,4.1718575642296525,6.714821955287066,6.371106826827761,6.085928782114827,0.0,0.0,0.0,0.0,0.5429643910574131,1.0,650.7223293293059,110.40225221220567,332.28517804471295,39.23039464797603,4.791407121788518,32.0,2.05,204.98123156495274,6.900375368700947,0.6900375368700946,0.0,0.0,62.0,3.6357410977643534,2.5249061578247636,0.6295703560894259
Ne_jXof2e8kIB92ZEiRiVE5D3-I0s1ZsBuR1ujx0DBE3oD2N2gYORF5JsuNYwwmcqi8Rj6TjL62dWA,7.606905124375316,6.820715373125946,7.000000000000001,7.427620497501261,1.0,0.0,0.0,0.0,0.6069051243753151,0.0,640.7237950249875,112.1381024875063,337.86189751249367,36.0,4.806905124375316,30.786189751249374,2.080345256218766,140.17262810938288,9.106905124375317,0.8231073059688918,0.0,0.0,65.57237950249875,3.7948211567185144,2.8537853880622164,0.6683452562187657
Xc9xPXy4YS1RnB1oZegZmPEFqWKxR7AC7F96TrtNYK6z2a5_nu3icLPuft4qHx9rLN9CEAIB3jUjdQ,5.701518986484333,4.7015189864843325,7.0,8.701518986484333,0.0,1.0,1.0,0.0,0.0,0.0,638.0607594593733,109.0,331.4924050675783,30.596962027031335,4.649240506757834,30.0,1.3447721520273501,542.5379746621084,5.649240506757834,0.6,0.0,0.0,55.89544304054699,3.1492405067578337,2.1887670898680307,0.6288802531757036
2l3Pj7dkZaps4uaQUOnzgowDzczmY7F8vQLN1mVK2KrBLv21RNG7c5NKFMP1JIW_s3RJOCKksNFsSQ,7.317429190428189,4.658714595214095,2.6587145952140947,5.658714595214095,1.0,0.0,1.0,0.0,0.0,0.0,639.8807189282114,108.3412854047859,345.0,35.317429190428186,4.797614378564228,32.0,2.05,150.5964053589429,7.329357297607047,0.7,0.0,0.0,65.92843135692685,3.631742919042819,2.8293572976070474,0.6533889978335014
rs6U1PEgiQT3cxmZv0CYEjgOQ28uGaB7zMagNso8Q1ZVWa7nfbwo0Whk8D7gFNPBGjHKjRzvpMGf9A,7.660014725345288,3.9800441760358645,4.0199558239641355,6.339985274654712,0.0,1.0,0.0,1.0,0.0,0.0,626.4005890138116,102.0,331.60014725345286,24.660014725345288,4.369992637327356,30.0,1.3,533.4996318663678,3.669992637327356,0.5839985274654712,0.0,0.0,59.339985274654715,2.6509977911982068,2.0379896922582983,0.6375402797815605
0z1eXyUdNDvUyuwsFQ6el9266NjGaZGmr386Kafx1Qg34s75gXhXshklnuzS82ozcFJn_5Xg2QQjNA,7.779756441283846,1.7797564412838454,6.830365338074232,7.050608896790386,0.0,0.6101217793580772,0.3898782206419228,0.3898782206419228,0.0,0.6101217793580772,603.3926932385154,106.27085245550654,328.0506088967904,24.508903985777305,4.4270852455506535,29.220243558716152,1.3,550.0,4.915182669037115,0.5305060889679039,0.0,0.0,56.33926932385154,2.9880974234864617,2.110121779358077,0.6767441404981747
Sn-KeW_G9oTO9m_31-yKQ03K72G5mYOgL9pbbm8ZUVzefziOIPihDjYSaNbMcC919m88V9hWxBjoRA,8.0,5.0,3.0,5.387797907389401,0.7959326357964668,0.0,0.7959326357964668,0.20406736420353322,0.0,0.0,640.9186527159293,107.59186527159292,343.9796631789824,35.3877979073894,4.838779790738941,32.0,2.05,186.22020926105995,7.602033682101767,0.7,0.0,0.0,68.79593263579648,3.7612202092610603,3.0,0.6150841439001782
qu6nhR0cZUeaas4u7X6Z-YJqnq5ksftH_lXp75C6AkhnkR4eDWFItCIYrRpaue8XFCpd16N7TMH23A,8.0,3.1008580040477733,5.798283991904454,6.201716008095547,0.10085800404777306,0.8991419959522269,0.10085800404777306,0.8991419959522269,0.0,0.0,611.0085800404778,100.50429002023886,327.0171600809555,30.302574012143317,4.510085800404777,30.201716008095545,1.3756435030358296,512.1782484820851,5.701716008095546,0.5701716008095546,0.0,0.0,52.80686403238218,2.0,2.870600602833441,0.6420836979230924
ndrHTbUjlsuRo5HxhLtwxQMlWEQczxJU8atu_C-jsFrUh7jakOBHH3g3YpvegDxsn3cwutMbecGd7A,8.303619734978469,3.696380265021531,4.303619734978469,6.785521060086124,0.6963802650215309,0.0,1.0,0.30361973497846906,0.0,0.0,626.0723946995694,104.0891407950646,338.9276053004306,32.089140795064594,4.4178281590129185,30.785521060086126,1.8222851987661481,288.85740061692593,6.437330927575358,0.6740950662553827,0.0,0.0,60.0,2.1518098674892343,2.892760530043062,0.6344122117843325
H5NWRaJad5emCAjv7danC-aiLNyf_yjeE8o0yJTL2U74uDaZfo4qe7gJ4d8UWLXmxXUkqu3-p8doNw,2.828366959775938,3.5522446398506253,8.309694200186717,9.58581652011203,0.1380611599626564,0.8619388400373436,0.0,0.0,0.1380611599626564,0.0,634.6940794387302,102.34326608044812,331.0373455191784,19.794795079514532,4.699999999999999,32.0,1.4035458699719923,491.324007015871,5.569030579981328,0.5345152899906641,0.0,0.0,54.24255043966391,3.138061159962656,1.7070917399439844,0.647414183479888
pKjBgKEFSmPP7fZXlB3HcjS54ZTKGLZT6wcNumGUMN-L1sDqsAjjci3uD0gu1rBk92UKOkur6CLmHg,4.30439776047121,5.5362651736474735,6.4637348263525265,6.5362651736474735,0.0,0.0,0.0,0.0,0.7681325868237366,1.0,602.3186741317627,115.13078432329849,331.15933706588135,32.30439776047121,1.1361503245636908,30.46373482635253,1.6659337065881317,415.21988802356054,6.5362651736474735,0.5384066293411869,0.0,0.0,57.391204479057585,2.501427637129143,3.3840662934118684,0.6273186741317627
OivS9HSGImuRpla1uifQXJpioAuD0IdMkVTWzxfgT9232BXdNEQArQS7nKUR0ldaI6qPV-NDze9h8g,8.0,5.0,3.0,5.446529212687081,0.8155097375623604,0.0,0.8155097375623604,0.1844902624376395,0.0,0.0,641.3101947512472,107.63101947512472,344.0775486878118,35.44652921268708,4.844652921268708,32.0,2.05,180.34707873129184,7.592245131218819,0.7,0.0,0.0,68.81550973756235,3.755347078731292,3.0,0.6185297138109754
eP1-rq7oDDmLQjMVCieRapMqMJU1269sPVsVR4_HqpjO2i3nMs-0rMAIi7XNMXK_pmVW6ZQCZ-h3uQ,0.13295014074667133,2.026590028149334,4.106360112597337,7.973409971850665,0.0,0.0,1.0,0.0,0.0,0.0,590.2659002814933,123.86704985925333,335.2659002814934,30.787279774805327,4.7,32.13295014074667,2.05,149.33524929626665,8.026590028149334,0.9,0.0,0.0,65.89363988740266,3.105318005629867,2.1292490309642673,0.6863248282265919
7mS0WSmfqNDnH7ZhWMF424cohrQF-wHuiaEMLmKxcPHapY-7dtnvKJyEPnTZeEioALdJ_8076nZxAA,7.160740717672271,4.160740717672271,2.0,7.196296411638648,1.0,0.0,0.8392592823277295,0.0,0.16074071767227052,0.0,601.251850237059,105.1251850237059,345.0,34.16074071767227,4.360740717672271,31.357037129310918,2.05,125.0,6.321481435344541,0.5401851794180677,0.0,0.0,68.16074071767227,3.1848518253231113,2.959814820581933,0.6666785185646555
3tQ05FvPDqTJCiB0b64no0wtTvbug767FDHxawVUMbykBFXBp25eIs-Lg-Y393XZQkEuld8dQwiEJw,7.015099510319858,5.045298530959572,7.0,5.06039804127943,1.0,0.0,0.0,0.0,0.015099510319857339,0.0,664.3960195872057,100.30199020639715,349.69800979360286,36.0,4.215099510319857,31.969800979360286,2.050754975515993,125.37748775799643,8.515099510319857,0.5567947796439359,0.0,0.0,67.93960195872056,4.2386753672601065,3.3864104407121283,0.6387549755159928
ZZLf27Mj3hxs2YepsaENbNnV_iI9TskxcHxg1lUepzMirYrKaQ5aE_L5tngHJTvdU4ghR66iv7xaYQ,5.397909328709141,3.698954664354571,3.806272013872574,5.602090671290858,0.6989546643545709,0.30104533564542907,0.6989546643545709,0.0,0.0,0.30104533564542907,613.1414612038559,104.18327462967314,343.4947733217728,32.494773321772854,4.479581865741828,31.39790932870914,1.8242159982659278,312.8920008670359,6.548431996531856,0.6397909328709142,0.0,0.0,57.892682650481994,3.409686399306371,2.3825923190982827,0.6649240427198448
QaR_RhTNakpHVXsKqoinqaWMDxiP6CtjJo9KBIAmDp38kW_Fvo-Xxh-teLq_VI3BUH9OvFe18IZdsA,4.679536999627301,4.559845666542434,6.320463000372699,6.679536999627301,0.5598456665424336,0.4401543334575663,0.4401543334575663,0.0,0.5598456665424336,0.0,569.490340341657,92.64478433718455,335.0,28.0386109988819,4.052123466766053,30.0,1.3,340.05787504658736,5.160231500186349,0.9418919665797036,0.0,0.0,56.918919665797034,3.1119691333084867,4.2393826661697345,0.6439266363386753
3fZoROVu_JnYysf4KvUXfFwX4zTa3saDhVzl57xSVHcmVV9PM_kSTnL3-E40fFDjlvbP5gFSYy18FA,3.3644052197702656,5.364405219770266,6.635594780229734,5.682202609885133,0.0,0.0,0.0,0.0,0.6822026098851328,1.0,634.5592939558647,99.68220260988512,328.1779739011487,36.139823488966194,4.934110130494257,32.0,2.05,214.72467376435839,7.387709134597965,0.5341101304942566,0.0,0.0,61.31779739011486,3.3635594780229727,1.6355947802297341,0.6834363853018444
f_7DLObiC1gYWYi_hnQcN-wVjhW0kL_wud7EruGkhmdGzIcZ7rvegthBfPqV9_inGBYsYvsJ_ItJFw,5.388300560241855,5.958774579818608,4.958774579818609,5.694150280120927,1.0,0.6529248599395362,0.0,0.34707514006046375,0.0,0.0,622.6462429969768,112.91754915963722,331.7353757003023,32.44679775903258,5.0,31.30584971987907,1.789693644954652,125.0,5.6735375700302315,0.5347075140060463,0.0,0.0,62.26462429969767,3.7603063550453477,2.3797213830574404,0.6690997226189721
DRR4eup0DL2mgJ-9xtdVNPvCtCz5WbahKr2qD1hnY4Jy7Qnyllg-kCfDsxcaoVhPhVvSauEVYKkSvw,5.640679853062569,5.015592088162459,4.359320146937432,6.328135970612514,0.0,0.0,0.3281359706125136,0.0,0.6718640293874865,1.0,653.8752632947004,103.28135970612513,326.6406798530626,40.31254388245006,4.8679660073468725,32.0,2.05,166.79660073468716,8.00779604408123,0.5335932014693744,0.0,0.0,61.32813597061252,2.873423238203732,1.4922039559187703,0.693202697146112
2KWrqxYSeg9Y7XkQ8Jsc42zHbfZ-kfq0L7UVT85MOKGXExv-zuukKU41-t5X5FoNat3EIPi_pY1PBw,7.813248505657871,4.626497011315742,2.8132485056578704,5.626497011315741,0.0,0.8132485056578704,0.0,1.0,0.0,0.18675149434212956,634.3974551697362,101.81324850565787,333.13248505657873,25.18675149434213,4.274700597736852,30.0,1.3,539.0063620756597,3.5,0.55,0.0,0.0,59.0,2.6653630230197454,2.0857297863434585,0.6466145209207899
XrOWnYGK4nsAQPp4YBYCYxxrFWNSJ_D0Cz4fkzf0X2ShPMAkl4sHcdJAOiBKvhJG_HYeA1c3EfFhYQ,8.0,5.0,3.0,5.119569103907509,0.7065230346358362,0.0,0.7065230346358362,0.29347696536416373,0.0,0.0,639.1304606927167,107.41304606927167,343.5326151731792,35.11956910390751,4.811956910390751,32.0,2.05,213.0430896092491,7.646738482682082,0.7,0.0,0.0,68.70652303463584,3.788043089609249,3.0,0.5993480540959071
OngT7CNfT7YoW0rFLMfGmUy8aAqJx-uB2lIv3HDI0gi0w_whbW7HL2iT98GAXR_m6VtOgWqfDi3ZGA,7.054491903853948,2.163475711561844,5.836524288438156,6.945508096146051,0.0,1.0,0.0,1.0,0.0,0.0,602.179676154158,102.0,325.5449190385395,24.05449190385395,4.672754048073026,30.0,1.3,548.6377024036512,3.9727540480730257,0.6445508096146052,0.0,0.0,59.94550809614606,2.7418262144219074,2.4618556673022365,0.626035346173225
iBTwZWyB_743Z5SVSoYFcylPPle_g1vWHNRC8WJi3d7dI9n7NdG8Y1JuSgSQMGl1zG93it4B2n4Esw,7.7912635497152545,4.2087364502847455,3.834945801138981,4.2087364502847455,1.0,0.0,0.0,0.0,0.0,0.0,653.1310467542712,111.07768969601356,346.0436822514237,37.58252709943051,4.6747581298291525,32.0,2.05,164.56317748576274,4.1480504765661,0.5104368225142373,0.0,0.0,61.66989160227796,4.843447662286441,2.6878628052562705,0.6482864261462983
raO44wyAhFkVA3vT-1mQBzW-YPkOK9BlO2-7WYAk9vRJemIAOvUIO6k0roLdevehwTkcwoVMBQmbuw,8.0,4.472877064197068,2.5271229358029323,5.108491743211729,1.0,0.0,0.0,0.5271229358029325,0.47287706419706754,0.0,623.1013944937947,109.94575412839413,339.72877064197064,28.147401834561876,5.094575412839413,29.054245871605865,1.6546577981478006,125.0,6.945754128394135,0.6709315596295601,0.0,0.0,63.72877064197067,4.202712293580293,2.881780733950733,0.6613101394493794
w85zosC_V_FOCcQf4rDYZNFD6Qqvd4IGlhEZ9nxiFK5V6_PxbhENAkT9EljNKvmbPoTG7VZFJcjnKQ,4.743910917955272,6.0,6.0,6.743910917955272,0.0,0.0,0.0,0.0,1.0,1.0,611.7800977740576,114.87821835910543,328.71955458977635,34.53653449226837,1.267640956121405,30.512178164089455,1.6780445410223643,379.5755024376997,7.384133623067093,0.55,0.0,0.0,57.28044541022365,2.4816979902492013,2.8597772948881794,0.6457432156456231
xN0NKHm83KNeNj7MSSROUWEz1stOWoTFAUNHdyRtbDpJFzA0AavecjJW0C01UIx4Ix2-flEAzILcjQ,6.135353213476549,2.0,6.0,8.729293573046903,0.0,1.0,0.0,1.0,0.0,0.0,603.4585871460938,107.18788071914071,329.32323393261726,21.406059640429646,4.397373624716792,30.0,1.2999999999999998,528.3838303369137,5.296970179785177,0.6067676606738274,0.0,0.0,53.08282570781239,2.533838303369137,2.5,0.625
iSWeAlLVsfTalq2TAgBIrbfkkMYlHLgfNezjtwEqvDr3LdsAj4j-F_-oefcOCI7flxp0gqkxMte1Uw,7.078657747401126,4.539328873700563,2.539328873700563,5.539328873700562,1.0,0.0,1.0,0.0,0.0,0.0,638.0899331055084,108.46067112629945,345.0,35.078657747401124,4.761798662110168,32.0,2.05,159.5503344724578,7.269664436850282,0.7,0.0,0.0,64.85395986330506,3.6078657747401124,2.769664436850281,0.6542246978840961
yhAq4ELRge-2qaVg_E8AvCcuhdHYkfHLo731w1v1haZtOYQjlTTaKZMeWv16J_aVncaE1PJU_mdWrw,2.5765897058425793,3.5765897058425793,8.42341029415742,7.117051470787103,0.0,1.0,0.5765897058425795,0.0,0.0,0.0,612.7023088247226,114.37861470516643,334.91907647011095,24.342486764268376,4.98829485292129,32.0,2.0207371323032244,333.77886030903267,7.5180639704490275,0.7306358823370318,0.0,0.0,57.612717646740634,3.0,2.653179411685159,0.6458468205883148
eDNHf0jP9lpOLeLQSha8U7a7XfhhoMnTM4VKuGGUvE5Hmrbi5OqeuzCktaCtmTsT9vCqNDg7CPO78A,7.380417985867971,3.1412539576039116,4.858746042396088,6.61958201413203,0.0,1.0,0.0,1.0,0.0,0.0,615.2167194347188,102.0,328.80417985867973,24.38041798586797,4.509791007066015,30.0,1.3,540.4895503533007,3.809791007066015,0.611958201413203,0.0,0.0,59.61958201413203,2.6929373021198044,2.233707409892421,0.6322279417314914
YvHSd6y289ldBktdud29Sb4jJR-yk5TObeHAhJY2L-OQxizmKCzD50Q561OljXzXaBCY1QqUQjTTqw,5.719300814095855,4.479533876063903,6.280699185904144,6.380116530984024,0.6198834690159759,0.38011653098402404,0.0,0.0,0.6198834690159759,0.0,623.0994173450798,107.52046612393607,341.19883469015974,27.818718159175734,5.164912601761982,31.23976693803195,1.7649126017619816,279.53204602060663,6.809941734507987,0.6739766938031951,0.0,0.0,58.39766938031951,3.5289475610571888,2.3517545529162307,0.6528947561057189
prHUPafOx92TIz2MiJtipDhlUV303BJpQ9LtloTOrUJ-Gx-CEpAorNfYEiTPdixvsaDawqHdK5RwBA,7.234481508673504,4.0,4.531036982652995,4.765518491326498,1.0,0.0,0.7655184913264973,0.0,0.0,0.0,634.68963017347,114.7655184913265,337.344815086735,36.46896301734701,4.72344815086735,30.468963017347008,2.05,194.13796228316244,5.296555473979492,0.7679314719642741,0.0,0.0,63.82759245663249,3.8517222630102546,2.5,0.6548275924566326
L61A9oohmI-crMhPU8ZIOCNABBwNMQxYtFgjzgEYGjf7JFBxcJI70WnR_VjEoQb2pEyqZyFUVVmzyw,8.657766559625198,3.684466880749605,4.315533119250395,4.684466880749605,0.3422334403748024,0.0,1.0,0.6577665596251976,0.0,0.0,641.711167201874,104.05340064224882,331.8446688074961,32.05340064224882,4.3080100963373225,29.36893376149921,1.5566750802811018,404.55078784070895,5.197817041311808,0.5684466880749605,0.0,0.0,63.08010096337322,2.910680128449763,2.0133501605622035,0.654288832798126
ZERt-tfcPTx503msgshjvLIzJp7-qeOqKT8OvX7xIuuyHJdoZSHn_3LwaxztibwzLL4G29oZRRB4HQ,6.446097544722701,4.482032514907567,5.071869940369734,7.035934970184867,0.4820325149075667,0.5179674850924333,1.0,0.0,0.0,0.0,626.8711380217649,108.51796748509244,339.82032514907564,33.92813005963026,4.951796748509244,30.96406502981513,1.73921950894454,332.1869940369733,6.72304877236135,0.6482032514907566,0.0,0.0,63.30235766398324,3.5964065029815133,3.1139528467203355,0.6442664226937984
iMjW-5nhkMyf90tXC8nLv45trH-ZEe_wS-GtKPhRsrPm-dj2jXhawxIHrfh5CZAnmMWG2sLVTQMCDA,4.830716978360942,6.042320755409763,6.084641510819528,6.915358489180471,0.0,0.04232075540976439,0.0,0.0,0.9576792445902356,1.0,601.2696226622929,119.5344716904926,330.2116037770488,32.78839622295118,0.21160377704882194,30.0,1.539419811147559,453.17405665573233,6.936518866885353,0.55,0.0,0.0,55.78839622295117,2.246552830950741,3.4492150935082826,0.625
zT6xljzvxseZ-fQ3iK018VrU7qH9SvXrHK0xYXU7I8V8oYwtdqvc7VY5gm_igZC_05yG54ZN2xNXrQ,4.592489893339454,5.728326595559636,6.2716734044403655,6.728326595559635,0.0,0.0,0.0,0.0,0.8641632977798178,1.0,601.358367022202,117.14742925337617,330.6791835111009,32.592489893339454,0.665599840878893,30.271673404440364,1.6179183511100912,429.62449466697274,6.728326595559635,0.5432081648889909,0.0,0.0,56.81502021332109,2.376587712886237,3.432081648889909,0.6263583670222018
JUKkGiBXct2zI3ytTr6CHa8Mk3jmvR4FGFTi7nsMn47lw6SXzAQkdh9sGJH5ZWFn4O6uPSWnjQpn0g,8.0,4.0,3.0,6.540282359160033,1.0,0.0,0.0,0.8467607863866778,0.0,0.0,599.1943528167993,109.7661960680666,336.53239213613324,24.451827417813156,4.969352157277336,30.306478427226644,1.4149294102099916,132.6619606806661,5.540282359160034,0.5846760786386678,0.0,0.0,59.153239213613325,4.364929410209991,2.923380393193339,0.6569273255047068
