,attack,defense,magic,difficulty,Fighter,Mage,Assassin,Marksman,Tank,Support,hp,hpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,cluster
U2oMhHsq0MRHTWXCRzULXAMSpvT_rfi-Z3SJBabS77ThqURN3uyDhgHgNUq9H7gAlENbCW3PU92p1g,8.0,5.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,640.0,102.0,335.0,25.0,4.2,30.0,1.3,525.0,3.5,0.55,0.0,0.0,59.0,2.6,1.8,0.644,0
lpTT6R3-SVsD_ThCVNc7TAFw2mOevX9DmU-0GPDy4E9QwCUIt01kRzK8KsJomJzWvUdugG7P4VQV9A,7.014018944990738,4.671339648330246,4.314641406679016,6.657320703339508,0.671339648330246,0.32866035166975405,1.0,0.0,0.0,0.0,633.4968876915586,108.32866035166975,341.71339648330246,34.685358593320984,4.932866035166976,31.342679296660492,1.8528037889981475,256.46414066790163,7.007009472495369,0.6671339648330246,0.0,0.0,65.3847361316327,3.6342679296660494,3.072305277367346,0.6467274154282932,0
8w50_3g1KtEN7xXMli896lTZi9hQMukpZbhDLApPrAdrgyGfdAsj3pbixBEdPzLMTywkhkE9d7NaZw,8.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,595.0,104.0,325.0,29.0,4.7,30.0,1.3,500.0,7.0,0.55,0.0,0.0,65.0,3.25,3.5,0.625,0
b0kqmtNBnQs1MRHW8tBNDSAG1vkUiRG6So84SRquczUW1oCGYDWrONAdJnYyZsC-xOJTT20pcAJoqg,2.0,2.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,620.0,110.0,335.0,21.0,4.7,30.0,1.3,450.0,6.5,0.55,0.0,0.0,46.0,3.25,2.11,0.625,0
FLXHC3LYNsbYB5ujhQr1VNBhylaDSnMXT-14aVoshfuWbxtf827cgtUEYAfWYN-dZp6DgWT84DyfyQ,4.0,6.0,7.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,610.0,90.0,345.0,29.0,4.2,32.0,2.05,125.0,5.0,0.8,0.0,0.0,61.0,3.0,2.25,0.625,0
8jZge6X5hAJZvlTPVfnpzhIYASIa9Fhbp2HewLrbSE5S4KciDTk7umOGgeH7EomHWs_oYa6ylOYKJQ,1.0,1.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,610.0,104.0,340.0,21.0,5.2,30.0,1.3,550.0,7.5,0.75,0.0,0.0,48.0,2.5,3.5,0.625,0
Kzg71XLPCqzjasoiW2IddP4L1GxNYDopfUR9Ww9-Duoxu_eOMBBXXYz51Az7CPfLx7KSYWyl-dSm7Q,8.0,4.0,3.410103803214156,8.230311409642468,1.0,0.0,0.410103803214156,0.5898961967858439,0.0,0.0,590.0,109.41010380321416,339.10103803214156,26.10103803214156,4.835958478714337,30.820207606428312,1.6075778524106168,145.5051901607078,6.205051901607078,0.7230311409642468,0.0,0.0,59.410103803214156,3.737370245982305,3.205051901607078,0.673994048325352,0
l52M-6VEMH44fgrqwaWEvyJcIY_tJi3TOwBNIbfL0YwYkt6q72KNRRK-Yk4Y9teZt65m6BAZFuWF5Q,1.3829970722536964,4.540276950668865,9.001486912464596,7.385970897182891,0.0,1.0,0.3092449201054504,0.0,0.0,0.0,594.443358715628,106.78023045601986,336.1700292774631,22.841233209120237,4.661700292774631,30.0,1.3000000000000003,542.2688769973638,7.117002927746304,0.5845377539947275,0.0,0.0,55.54027695066887,2.8066317589825265,2.2621147258573346,0.6580000000000001,0
yp_DfpdLpwE3a9PYE-3GPArYBPPwESPRgS-28UF7EYonOTtW4ji49TI2ADvFS-lI7ueYH498gPSVng,6.783872622854868,4.594624207618289,4.621503169526842,6.170022406119254,0.38104781473690036,0.4053757923817107,0.786423607118611,0.21357639288138894,0.0,0.0,626.5403194090123,107.97822300661893,339.878360111776,33.73776765182899,4.876464661373754,31.189248415236577,1.8067745245709737,351.22323481710094,6.998724507868128,0.6594624207618288,0.0,0.0,64.3272898909198,3.6829977593880745,3.0891826743239768,0.6081406695519134,0
k7DbLfdOurdQJywoy2gxwcISBwpfLbQww2yG1fW0qZJMaRAGAg9wQUssl480U77spj-6aRn0DTmyTw,8.0,4.0,4.0,9.396393621683561,1.0,0.0,1.0,0.0,0.0,0.0,599.0540956747466,108.49098405420891,345.0,32.30180318915822,4.6,32.0,2.05,175.0,6.801803189158219,0.8547295216262671,0.0,0.0,60.0,2.6981968108417806,3.5,0.6752701703806081,0
c3rHbRyccAF9mP_tMlVeZPZsY2Y43sA8u3DqBuhDBqnWiH0rj69DrsxoVja4RKsT9uvGdPAHj2U28g,7.333333333333333,3.666666666666666,2.333333333333333,3.9999999999999996,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,616.6666666666666,106.33333333333333,336.66666666666663,31.999999999999996,4.633333333333333,31.33333333333333,1.7999999999999998,375.0,7.333333333333333,0.6499999999999999,0.0,0.0,64.33333333333333,3.583333333333333,3.0,0.586,0
_HXGUMW_BANHegNjGLesWrXazlvKTsgGTlGIKuOiQq1wm30QHwBWaAy_GJeELcd6R5OjNHqc6hl9lw,2.0,6.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,607.0,110.0,330.0,27.0,4.5,30.0,1.3,450.0,7.0,0.6,0.0,0.0,55.0,3.0,2.0,0.658,0
Icq-Uf5ukSC4RPNb4CD0zkKrXk_mOfBDQUpNU-OxH8FZ-7-VWbbE9VnjXaEVpw66X2AsFecoXeCQjg,8.0,5.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,630.0,100.0,340.0,33.0,4.4,32.0,2.05,125.0,8.5,0.5,0.0,0.0,64.0,3.0,3.5,0.625,0
NNuJrvIo5nZhfa1rWm_6QFiXF8kswxY2b05bYfgJ5OGbrHA28fyf5La464YD2ap4JF3c7fOSxLlPmw,6.746700825434483,4.667717735699427,4.919440306715804,9.053180927673084,0.6935198977613988,0.3064801022386012,0.6661411321502865,0.0,0.0,0.0,609.4839567587605,111.02895536916026,341.935198977614,31.666141132150287,4.755977927680412,31.387039795522796,1.8661119386568392,265.5750923910248,6.179830514955842,0.7078983089735056,0.0,0.0,60.722475266921656,3.3869412586141006,3.314027911018278,0.6658971781217837,0
aQ_ZMq9srj-8Kcv85QSVDQi-4onETEPbNb8RAYNUA2wBQbfz0d2DgFrrpkK-r6V9vymFHVM9VgkZSg,1.0,7.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,630.0,106.0,340.0,21.0,4.7,30.0,1.3,550.0,7.5,0.6,0.0,0.0,58.0,3.3,2.5,0.658,0
mIuIIr2ijhzyvyB8HA2IvkWzE-hexXpjGMQezFiIP43Dd8Wemk1nLknmbMcwJbTpEmwRBG3LRRkHhA,8.333333333333332,2.333333333333333,4.666666666666666,5.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,618.3333333333333,108.66666666666666,330.0,25.0,4.833333333333333,30.0,1.3,550.0,3.75,0.6166666666666667,0.0,0.0,58.99999999999999,3.6833333333333336,2.6666666666666665,0.659,0
ElLIEvzo64h1_-0e_TsiVIPY2UgfMOOMuNmGX8oWIE-6g4jnrxlt7pPcJoAB3vOXINr91iGWCy1Y7w,6.0,4.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,630.0,109.0,345.0,34.0,4.6,32.0,2.05,200.0,7.0,0.7,0.0,0.0,60.0,3.5,2.5,0.658,0
WMBuEPz37hNnPvVjVlkkO6BsBpRMpVBJ7g7AnbbMkjmffT9IaWrVx3Obis-bmBVXsDMIWbUAv1YKcg,6.333333333333332,4.333333333333333,3.9999999999999996,5.333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,621.6666666666666,107.99999999999999,340.0,33.0,4.7333333333333325,31.333333333333332,1.8499999999999996,383.3333333333333,7.0,0.6666666666666666,0.0,0.0,62.0,3.6666666666666665,2.9066666666666663,0.5903333333333334,0
Pj72LMMctx25NaR0JAVZb4nrPvpwMufOrQrhm5eG9TSzLvYdl0FReT5UzQ4UFAcN6ZQ32jeCkIM--A,7.0,5.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,665.0,100.0,350.0,36.0,4.2,32.0,2.05,125.0,8.5,0.55,0.0,0.0,68.0,4.25,3.4,0.638,0
J_uBsr4knyDAcQ3EFAGUGGrMP8ssHcp6JeO5tONZV5rGi2lqxoEwEU8Yh9__bJI1hPqiKnMqEmr5Pg,4.658589134332139,5.282524329554372,6.05888653611349,5.454132679302889,0.0,0.6841642522143152,0.36193472495808615,0.31583574778568485,0.0,0.32222952725622905,595.4037645814116,106.44134512036182,334.96803110264733,27.80462236619848,4.776996842708858,30.631671495571368,1.5911670195829766,493.41642522143155,6.7927862591994845,0.6476950511413799,0.0,0.0,61.158357477856846,3.5934719684415963,2.551169214790564,0.5929633636560581,0
LwLMKi_KtI3yc3wZVfrIzvNdmjp4kDORu81rZukjkT1YQJMPcP-XX4x6YB4s_bstjHZSnYPpJ25lhw,8.0,5.333333333333333,4.333333333333333,6.666666666666666,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,621.6666666666666,114.33333333333333,336.66666666666663,31.999999999999996,5.0,30.666666666666664,1.8166666666666667,150.0,6.166666666666666,0.7,0.0,0.0,60.99999999999999,4.25,2.6666666666666665,0.6656666666666666,0
F7fy87ViVXN84eFXs-yiDgRpyVewOi1bU7gLSUY_0d2hXyH1t_uTUKr7K-2W_Ac5q67CTfdzibUPvw,9.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,670.0,110.0,330.0,43.0,4.7,32.0,2.05,150.0,7.0,0.5,0.0,0.0,62.0,2.0,2.5,0.667,0
-EqIj5LjuLejZkj-F-JYkmCZSNv-WwnwvZuuTnblRV-qfBqV62k7RECINXgs6BDYLJdLDK-qVW-ZLg,4.666666666666666,4.0,6.666666666666666,6.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,609.0,112.33333333333331,340.0,28.33333333333333,4.766666666666667,31.33333333333333,1.9666666666666666,299.99999999999994,7.5,0.7333333333333334,0.0,0.0,58.0,2.6666666666666665,2.9999999999999996,0.646,0
wX3xH83GXNwhtdiO7lNmMbcnS4NPQe33zwMjbqmBHgQYhfTnZgtNvZYrJGppnaWiYmHKK65VTYH-AQ,4.333333333333333,6.333333333333332,5.666666666666666,4.333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,605.0,108.33333333333333,333.3333333333333,29.666666666666664,4.766666666666667,31.33333333333333,1.7999999999999998,358.3333333333333,6.666666666666666,0.6166666666666666,0.0,0.0,63.33333333333333,3.5999999999999996,2.1366666666666667,0.6026666666666667,0
dJbacW0F2uhIcOovx5bMTXVrXyFeWcmbM_3gmeX_-Z-0GjuYeMzhI6B0EWlVV9ssHyXjlK8wFUDgEA,7.666666666666666,5.333333333333333,4.666666666666666,6.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,640.0,111.33333333333333,341.66666666666663,32.33333333333333,4.716666666666667,31.33333333333333,1.7999999999999998,283.3333333333333,6.333333333333333,0.6499999999999999,0.0,0.0,63.0,3.8,2.3166666666666664,0.663,0
2gYxdMG4Xt-3_bMF9F7jQSxV81wRFUpJ_KCL1DTeCEtljq3rpJAji8DwAZzaCXe9R7R1pldSIWNoQg,6.4788989722285795,4.159441837964094,3.119533615766441,5.799503023165659,0.8399847036996089,0.16001529630039116,1.0,0.0,0.0,0.0,638.7922394214771,107.08038990273161,344.19992351849805,34.31888367592819,4.631831021759189,32.0,2.0500000000000003,164.03956770763432,7.479759159733026,0.7320030592600782,0.0,0.0,62.55508361577958,3.483883778702702,2.787740804172556,0.6605642589491604,0
fl9UfE0FyQt6fvnieITyZd9IE4KanMahUIaXsuoHQWGSMOFb8xX9foQW1ZPykfYlXPLOz0QpQXYBMA,5.0,4.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,610.0,109.0,335.0,32.0,5.0,30.0,1.45,525.0,6.0,0.6,0.0,0.0,58.0,3.5,3.22,0.638,0
k9Fla7HR1llUg07MN39p5KCrDd2ac5ckVmNknh4quwG5eQexhqIBx-vN0YlA3tJkDG6Qx7c2ZneZyA,7.0,4.666666666666666,4.333333333333333,5.666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,626.6666666666666,107.66666666666666,340.0,33.666666666666664,4.833333333333333,31.333333333333332,1.8499999999999996,358.3333333333333,7.166666666666666,0.6666666666666666,0.0,0.0,65.0,3.733333333333333,3.0733333333333333,0.588,0
7j9cQDlss9yZcEoo0RzvZFGsppmdUpYtohrSluDJNse6ng6gnGa5kErsWetc8z9J6UJ_d5COMT8D1Q,5.1199647202944885,4.847604846632998,6.264166997494513,8.893811243242878,0.6158682822109993,0.6620746788208784,0.3841317177890007,0.0,0.0,0.0,646.551866970522,105.7365375838781,343.079341411055,32.77384652294839,4.5079341411055,30.88822815587249,1.911028519484061,125.0,7.43033811439888,0.7152395153367002,0.0,0.0,61.695209693265994,3.292136317031761,2.863190174385865,0.6656327500792237,0
g9Ftwa8_aSaUtQYuKGBYsokjV-dr9gvLbQog8no0OGvhl0s3WOTzrmg6pPsKDdMvYPwFUVScAlyRjw,4.680788969264872,5.659605515367564,5.659605515367564,6.340394484632435,0.17019724231621797,0.0,0.17019724231621797,0.0,0.829802757683782,0.829802757683782,641.5748716997783,100.85098621158107,328.40394484632435,37.97881654610269,4.890430965189323,32.0,2.05,174.99999999999997,8.329802757683781,0.5840394484632436,0.0,0.0,60.82980275768378,3.078743584988916,1.425493105790545,0.6922140233723864,0
NmRck7x4uMY6QWGTQc0324AfzS3pXb0Xwm_BE2kNRvTngUtFnpRM-ueAagUvFTMzQ4zTpToc5EBe3g,5.581709708733692,5.772862864082885,4.290854854366846,4.645427427183423,0.6454274271834229,0.0,0.0,0.0,0.35457257281657706,0.0,616.4542742718343,109.32683883493476,340.0,37.22713713591712,4.845427427183423,32.0,2.05,141.13568567958558,8.82271371359171,0.8468141140775135,0.0,0.0,63.35457257281658,3.0,2.5159294296124326,0.7116289269418112,0
N20vaaSf-TBpcBikbs1AkDVTtMhoq2BwZ2mXMKATAo80f6k6MEMIdMxmhkZFCGci_Vmm7klT9tnULw,5.333333333333333,4.0,5.666666666666666,5.333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,640.6666666666666,106.66666666666666,340.0,30.0,4.633333333333333,30.0,1.7999999999999998,266.66666666666663,7.666666666666666,0.7333333333333334,0.0,0.0,60.0,3.3833333333333333,2.683333333333333,0.6736666666666666,0
QGyFw5-I37gxUGHcbRTzdsqesK2S9Ta1OjR6MW-rAvZfuZtd4ZE3AY5TwbrVZzHflH2UWaQlmxU7DA,7.746485680111489,4.671352426518016,1.417838106629504,6.582161893370497,0.4178381066295041,0.0,0.582161893370496,0.0,0.4178381066295041,0.582161893370496,644.9297136022298,107.49297136022298,336.2675715994426,40.910809466852484,4.7,32.0,2.05,139.5540473342624,7.417838106629505,0.6253514319888513,0.0,0.0,61.164323786740994,2.835676213259008,2.5,0.6632394570403346,0
2siThpU6g_0BjWOHox_rrnw3RvR5T08NuHcAxtmh_EFo4Z5mpJJeLm23xxRNjq8uID9DQvNtvf7h5A,6.329721646679584,4.3298948371153525,3.9802349748709633,6.320098919768719,0.6699319724488779,0.330068027551122,1.0,0.0,0.0,0.0,628.3470620057078,108.67010516288465,341.69931972448876,33.99965361912846,4.830995662155054,31.33986394489775,1.8519591834693265,282.52999617046316,6.834879391006554,0.6669931972448877,0.0,0.0,62.30891747893593,3.565978967423071,2.9025963983944845,0.64908937558917,0
95aQPtwSAaNZ6Y2Mwi2JnYTZl9rR2-rdWebs353pki-VDgYOw413_9-GvaJsO0_hps9ud0oc4g2CzQ,7.409865444581532,3.5867700931058057,4.056056147532987,4.804265758612431,0.0,1.0,0.0,1.0,0.0,0.0,616.3946177832613,103.07152127808362,330.88452324262136,25.481386722665157,4.459349901773113,30.0,1.3,548.6827078694919,3.61648039802863,0.573296079605726,0.0,0.0,59.232960796057256,2.920683126897555,2.5702679481541346,0.644574177505969,0
Oeg8LA3A9kXAqW942vn4-McQF1ra88G83trdpO8Nma6IfICqTtGEwGNa_nOubtbhezITuSIjB41-ow,8.0,5.333333333333333,4.666666666666666,7.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,631.6666666666666,113.0,340.0,35.666666666666664,4.866666666666666,31.33333333333333,2.0666666666666664,166.66666666666666,6.666666666666666,0.75,0.0,0.0,61.33333333333333,3.4999999999999996,2.833333333333333,0.6546666666666666,0
5kme6OWK5zIXOgXF-91MfYuHT0ciVazfrUKHFuur3U-7iWYHA08kcbFygXBOYDIbSm-j1Ye3Zt7M7g,8.150695362160322,3.849304637839677,4.150695362160322,7.3972185513587085,0.8493046378396772,0.0,1.0,0.1506953621603227,0.0,0.0,623.0139072432064,104.54791391351903,341.98609275679354,32.547913913519025,4.509582782703806,31.39721855135871,1.936978478379758,231.51076081012098,6.9725662324388695,0.7123261594599193,0.0,0.0,59.99999999999999,2.075347681080161,3.1986092756793543,0.62967155622697,0
XFOyqic796XVas8okUaFGfS_hIlxjbYgJz0kcx4-wAqqNizLdhTSxZj8SiyrpWUjeYv19npfel369A,10.0,6.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,655.0,109.0,340.0,38.0,4.5,32.0,2.05,175.0,8.0,0.75,0.0,0.0,68.0,3.3,2.7,0.669,0
XaTOiNGdmffDCr5ly2VSLlZqBVrYUOVbp_vDpZ2PDOkQfVNivBQyEkkmUWgTtCZkxIV_WEpABEmdmw,8.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,610.0,99.0,340.0,31.0,4.7,28.0,2.05,175.0,3.5,0.65,0.0,0.0,66.0,3.5,3.0,0.69,0
MBifbzV8IjNOxgLCjjgeoCWTBaJGZvHCyjcrwh3EWArvOfnXUNg2g53XespSgAbY-YvzCf3T16Unyg,6.0,9.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,685.0,120.0,330.0,47.0,4.7,32.0,2.05,125.0,8.5,0.85,0.0,0.0,62.0,3.75,2.125,0.625,0
Q5LbyPVxhI28Lfieg7QQPk51bdlWiqi98BSmmSzPbcgIV1se3ZqGJnvDz6Y_jI27gS6At8YeM2NzgQ,7.333333333333333,5.666666666666666,6.333333333333332,6.333333333333332,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,640.0,111.66666666666666,338.3333333333333,36.0,4.699999999999999,30.666666666666664,2.0666666666666664,158.33333333333331,7.999999999999999,0.8,0.0,0.0,65.66666666666666,3.7499999999999996,2.8,0.6606666666666666,0
zDm0k6cNYdO73uLFTlrnPIHOpUtWY1rwrOTGKuiDbznSpuDIwpm2oBGSo1BiEJh8Luizvv5TPG3ljg,2.703328438281127,2.8341357117589396,5.206090099948342,3.8893056323758275,0.11554533089238442,0.8844546691076156,0.7085339279397349,0.0,0.0,0.0,599.3962458972451,114.7893400777447,339.12039629416057,27.713384891207944,4.91207324741937,30.83413571175894,2.127894744478476,284.2997770225994,8.09801682351076,0.7952283787480628,0.0,0.0,58.84419216468576,2.811588151092549,2.7713348198493373,0.6496842791115988,0
YGDPMbe8aA_j55Jqf6VTgLkOhDqz0kn3cy_rp4FEyDsVGrg24DZTXoO3emIJUMuLJU8zRvX7D9eD_Q,6.333333333333333,4.0,5.333333333333333,7.666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,603.3333333333333,112.33333333333333,343.3333333333333,31.333333333333332,4.8,32.0,2.2166666666666663,175.0,7.666666666666666,0.85,0.0,0.0,60.33333333333333,2.6666666666666665,3.4999999999999996,0.6556666666666666,0
1Efn3m6_5bieU8buSbUpYYwrZBVSRKURvQqx2oa3rq5pQgG0tTayFMqEMtOfxBdE7-CtjI9_atyD_w,4.766912320567791,4.609238376119436,5.535765754313754,7.928468491372491,0.0,0.5798075288132636,0.0,0.11557328312701808,0.42019247118673636,0.8844267168729819,613.9270273705873,110.0276987270475,329.42213358436493,32.424074697543084,2.8643656591282127,30.0,1.4050481177966843,484.7690405970141,5.9569287820895775,0.5615573283127018,0.0,0.0,54.60535614976309,2.634952702268856,2.6880753483436135,0.6403197301076461,0
LbzAUlTI_vAr2GGXKEz5Wbh5ybVs90KShKD82DlAPFLstvp8CsxlaV4qAJFw5wW1h5-6Ac2Y0xCSKA,2.0,2.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,620.0,110.0,335.0,21.0,4.7,30.0,1.3,450.0,6.5,0.55,0.0,0.0,46.0,3.25,2.11,0.625,0
Kn-5z1ZoD0Rtfc8tLtHbtD44QKnoq0SehCrcFW8yfL-CfN0Y8NR51dqpXp0fgJyDTLaZTG-54ilCgw,3.772501470762477,5.987620774423824,6.44261783289887,5.886250735381239,0.0,0.0,0.0,0.0,0.6711314317198921,1.0,642.5503843847087,103.97351750494681,329.3642822011078,37.761137314769805,4.879776745670658,32.0,2.05,205.35260585194615,7.3489600110196225,0.5980923626843986,0.0,0.0,61.543987871941454,3.462577400303627,1.8997463531792307,0.6652256680555433,0
9GukTumrPYKa9-M0DJ0gShIsHAld_b_pGPegeYxiNmyEyLfhsr8UaRd-zoVF7EQloDKRq8bsAAnnJw,7.7473008251814495,3.7906970872901975,4.209302912709802,6.352967038875029,0.0,1.0,0.0,1.0,0.0,0.0,626.6333274254225,102.2506696601412,331.2196599511085,24.596899029096733,4.401550485451633,29.999999999999996,1.3,535.0775242725816,3.6890170024445736,0.5852967038875029,0.0,0.0,59.35296703887502,2.7431861334820846,1.95683584956169,0.636341081552838,0
bLafxYMq5TdLpAxLJDqMdQF_w0SSMoIi2W6Je3eCQQ0jv-ox5L9zLrRHOJq1ZKCs6ZW3ULQ5YaNMmQ,2.0,3.333333333333333,4.666666666666666,3.6666666666666665,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,622.0,100.99999999999999,325.0,33.0,4.716666666666667,30.666666666666664,1.9666666666666663,216.66666666666663,6.999999999999999,0.6333333333333333,0.0,0.0,59.33333333333333,3.2666666666666666,1.9999999999999998,0.6553333333333333,0
2KL2QgZPE1wkHBRr3kzyM9UWPE322AMUCFiaAU8fUJ3aO9Fvp7h_Y-3LO8cKmEw0LN2eJsrha0c5sA,7.73780297903575,4.213408937107251,3.786591062892748,6.262197020964249,0.0,0.8842674478675384,0.0,0.9999999999999999,0.0,0.0,624.8828170761316,102.92586041705968,331.79936702969513,24.62207042690329,4.331098510482124,29.999999999999996,1.3,528.6616117207947,3.602165372449009,0.5935795849162941,0.0,0.0,58.91499936456685,2.5698900218651604,2.006684425101467,0.6406385123315336,0
atxw9czcDu8icoHDuZ54VsCy0KRlDi6DK9InV7DrGIBXesbjVYybv88Oh5aYZdlKUSVyUQGD6DPucA,7.666666666666666,3.9999999999999996,4.0,6.333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,613.3333333333333,104.66666666666666,330.0,24.333333333333332,4.366666666666667,30.0,1.3,525.0,3.583333333333333,0.6333333333333333,0.0,0.0,58.33333333333333,2.4499999999999997,2.0999999999999996,0.6423333333333333,0
tMNe53qRSTbk0dZRnjWs2VkQhNkIUjHWD7w9sW5jXXzMPCyhrt2hTzuO5XiXZCEMoatUgeV_h93rCQ,4.021728105356971,6.963944685072239,5.464539963104878,5.428484648177117,0.0,0.0,0.0,0.0,0.6510268774645847,1.0,647.4706174220672,107.13896008399328,333.2008141239305,39.902698107895205,4.798913594732151,32.0,2.05,186.07029644369769,7.2785940711260455,0.7278594071126046,0.0,0.0,61.41762059549863,3.444364442678133,2.656023501462769,0.6284897312253541,0
Ne_jXof2e8kIB92ZEiRiVE5D3-I0s1ZsBuR1ujx0DBE3oD2N2gYORF5JsuNYwwmcqi8Rj6TjL62dWA,7.706327239425816,7.118981718277446,7.000000000000001,7.825308957703262,1.0,0.0,0.0,0.0,0.7063272394258153,0.0,636.7469104229674,114.12654478851631,335.87345521148376,36.0,4.906327239425816,30.58734552114837,2.085316361971291,142.6581809856454,9.206327239425816,0.867847257741617,0.0,0.0,65.17469104229674,3.7202545704306393,2.7643054845167665,0.6733163619712909,0
Xc9xPXy4YS1RnB1oZegZmPEFqWKxR7AC7F96TrtNYK6z2a5_nu3icLPuft4qHx9rLN9CEAIB3jUjdQ,6.0,5.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,650.0,109.0,330.0,30.0,4.5,30.0,1.3,550.0,5.5,0.6,0.0,0.0,55.0,3.0,1.75,0.625,0
2l3Pj7dkZaps4uaQUOnzgowDzczmY7F8vQLN1mVK2KrBLv21RNG7c5NKFMP1JIW_s3RJOCKksNFsSQ,8.0,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,645.0,108.0,345.0,36.0,4.9,32.0,2.05,125.0,7.5,0.7,0.0,0.0,69.0,3.7,3.0,0.651,0
rs6U1PEgiQT3cxmZv0CYEjgOQ28uGaB7zMagNso8Q1ZVWa7nfbwo0Whk8D7gFNPBGjHKjRzvpMGf9A,7.664639841211543,3.298616356814945,4.237848198638602,6.567127881061687,0.0,0.7682322777267732,0.0,1.0,0.0,0.0,617.3148847575327,104.78121266727874,330.4875598007493,24.43287211893832,4.599447801667457,30.0,1.3000000000000003,533.3840039697116,3.783563940530843,0.6298895603334913,0.0,0.0,59.33536015878846,2.8009530432958667,2.6605249612896333,0.6492165430966806,0
0z1eXyUdNDvUyuwsFQ6el9266NjGaZGmr386Kafx1Qg34s75gXhXshklnuzS82ozcFJn_5Xg2QQjNA,5.666666666666666,2.6666666666666665,7.666666666666666,7.333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,606.0,107.33333333333333,331.66666666666663,24.333333333333332,4.466666666666667,29.333333333333332,1.3,541.6666666666666,5.666666666666666,0.5333333333333333,0.0,0.0,56.33333333333333,2.6666666666666665,2.1166666666666667,0.6679999999999999,0
Sn-KeW_G9oTO9m_31-yKQ03K72G5mYOgL9pbbm8ZUVzefziOIPihDjYSaNbMcC919m88V9hWxBjoRA,8.0,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,645.0,108.0,345.0,36.0,4.9,32.0,2.05,125.0,7.5,0.7,0.0,0.0,69.0,3.7,3.0,0.651,0
qu6nhR0cZUeaas4u7X6Z-YJqnq5ksftH_lXp75C6AkhnkR4eDWFItCIYrRpaue8XFCpd16N7TMH23A,7.666666666666666,2.6666666666666665,6.0,7.666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,603.3333333333333,104.66666666666666,333.3333333333333,28.0,4.6,30.666666666666664,1.55,424.99999999999994,6.166666666666666,0.6166666666666667,0.0,0.0,55.33333333333333,2.433333333333333,2.9333333333333327,0.653,0
ndrHTbUjlsuRo5HxhLtwxQMlWEQczxJU8atu_C-jsFrUh7jakOBHH3g3YpvegDxsn3cwutMbecGd7A,8.0,4.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,620.0,105.0,345.0,33.0,4.6,32.0,2.05,175.0,7.5,0.75,0.0,0.0,60.0,2.0,3.5,0.625,0
